Sentence,Joy,Sadness,Anticipation,Surprise,Anger,Fear,Disgust,Trust,clusters
[USER] [USER] えっ!？それで、ピンの神に勝てる??,0.4940769872699825,0.0,0.40016548427071075,0.7318519692258069,0.0,0.0,0.0,0.22847954960253686,-1
たかくら～ (@ チロリン村 南2条店 w/ [USER] [URL],0.2823630969578132,0.0,0.155439082305787,0.04209173928843267,0.0,0.0,0.0,0.0,6
とんこつラーメンのやまざき屋に来ました(*^^*)座敷があるから子供連れて来やすい♪,0.6239937559605805,0.0,0.3325464973281076,0.009765085143201522,0.0,0.0,0.0,0.15424055777391352,1
[USER] 3発殴って『お前のせいでみんなが迷惑してるんやぞ！』って言って他の乗客が『おぉ～』って拍手してくれて、俺は颯爽と隣の車両に去って行く。  ってとこまでは妄想した。,0.4168373272975603,0.026284423598511113,0.16375408421790716,0.17511767899232425,0.04237169799816647,0.06654457893493869,0.08380494807341374,0.033477090324955695,0
家の近所の【こっこてい】なう。美味しい料理とお酒がオススメなのですよん！1杯目は『而今（じこん）』でスタート！,0.4534345979284182,0.0007951381740813275,0.5486035838385285,0.017787788548484937,0.0,0.0,0.0,0.26589608721618263,3
3月は出費が激しいなぁ…  バイト本当に考えないと（;￣O￣）,0.0,0.3561374715054509,0.0,0.04621756273821278,0.0,0.34806816572297544,0.10884895126274928,0.0,5
フェス用の帽子ゲット！ (@ The North Face 名古屋ラシック店) [URL],0.6547886411506886,0.0,0.34412915780549846,0.10272594871803165,0.0,0.0,0.0,0.0,1
志賀高原着！！夜中の1時過ぎに出発して、さっきついたから6時間くらいかかってる(・д・)昨日の朝から24時間起きてる、が、これからボード(^ー^),0.36726924064171285,0.1841119485546644,0.10006935851273518,0.19805626036070303,0.0,0.05947665973977186,0.06472791524115007,0.0,6
エクセルシオールで、ついスターバックスラテホットのSて言っちゃった。申し訳ない。  @ 新宿中央公園 ちびっこ広場 [URL],0.2845938467008816,0.148837227723022,0.1685346991937423,0.1466535308144134,0.0,0.05577924927980381,0.08178644154578543,0.10959575377903372,6
あいう (@ 恵比寿ガーデンプレイス w/ 4 others) [pic]: [URL],0.244636893236944,0.0,0.19986850671986983,0.13626491627965823,0.0,0.0,0.010181580604766427,0.022841722181440753,-1
400mのフル献血。 (@ 献血ルーム・わったん) [URL],0.29698104175308015,0.0,0.2907192657653674,0.02737979361257224,0.0,0.0,0.0,0.04756554462659466,-1
すぐ移動するの、目に見えてるけど。 (@ イケヤ文楽館磐田東店) [URL],0.19301633743473717,0.03425671530703177,0.22417947551629477,0.15357174184311273,0.0,0.0,0.0,0.0,6
[USER] [USER] サイズもぴったりだし、カワイイとか思ったけどダメなんだねー(｡-_-｡),0.15383045420240923,0.26112978980927815,0.07482141939165099,0.1481210772827097,0.0,0.054470323130006076,0.05737089249281485,0.0,6
天神にいたりするなう。 [URL] (@ 警固公園) [URL],0.15517494111343624,0.0,0.23921213423546098,0.0,0.0,0.0,0.0,0.0,4
ティラミス＆プリン @ サイゼリヤに写真つきタッチ！ [URL],0.5614462641910937,0.0,0.351408086225613,0.15466768746076526,0.0,0.0,0.0,0.0,3
[USER] タマコーの持論からすると、！飲まなきゃ！ってなもんですなぁ。ポッカといえば、コーヒーのオジサンの絵ラベルを思い出しました＾＾,0.17292771324179798,0.0017978431366154728,0.21758121962646537,0.12697562261231396,0.0,0.0014077515021007653,0.0,0.08378555860393423,6
足立区も意外に頑張ってるな。 (@ 竹ノ塚駅 (Takenotsuka Sta.)) [pic]: [URL],0.16671185439412073,0.0,0.22912368050921436,0.33527429058111297,0.0,0.0,0.0,0.11380662771242231,6
川崎に5つもあるスタバはどこも混んでるので、最近はココで読書がマイブーム。 (at エクセルシオールカフェ ミューザ川崎店) — [URL],0.3935243364225929,0.0,0.26694839273493437,0.0,0.0,0.0,0.0,0.09749490574066484,0
一日早く会場のクィックシルバーで呑んでます。雨の中、二組が手持ち花火してます！,0.449172851760615,0.004679476702723409,0.4890531631111953,0.07298837640785305,0.0,0.0,0.0,0.16554591605998875,3
[USER] チエちゃん整形する必要ない。絶対可愛いですよ。そう思っている男子は、いっぱいいますよ。可愛いからきっと女子から妬まれてます。,0.21763918333120885,0.1347938178049682,0.2808917236506072,0.07691202340766023,0.02393712591285247,0.1295827519707694,0.08324404040693559,0.14008696223922745,-1
[USER] 留学行くからその期間はもちろん準備とかでも休まなきゃいけなくて普通にやばい。,0.0,0.25458003351683284,0.0,0.07566217549601012,0.0,0.3651318134137437,0.07887389834600986,0.0,5
ガストの駐車場にて、朝だから朝寝？あたしは、どこででも寝れるな。仕方ない。予定より早く着きすぎたのだから。,0.04258187016687989,0.23925252166366,0.18427313488701927,0.09230719946836784,0.04949182942134171,0.08402212241973679,0.126999002029814,0.0,6
TKOの木下を渋谷の某クラブで発見！ 芸人はやっぱチャラいね。,0.4392897370955974,0.0,0.07003320100763734,0.48342024769886793,0.0,0.0,0.05464462186136637,0.2278859599180737,0
[USER] みてしまったぁー♪（ｖ＾＿＾）ｖこの黒人の女優さん、好き(^з^)-☆ 明日は、お買いものとランチ(^^)おやすみなさい(*^_^*),0.7742665887415898,0.0,0.3443543973524466,0.0,0.0,0.0,0.0,0.20036191574587037,-1
[USER] しねよ早くスマホ買ってwwwwwwwwwwww秋葉町かな。わかんね,0.12408771336949416,0.010853646959442546,0.3219630607143006,0.16994835261537392,0.0,0.01832557792358961,0.015372801360505192,0.05563975762582247,4
PC4なう。めちゃキツイ。 (@ ファミリーマート 上井出店 w/ 2 others) [URL],0.1405105544317531,0.2827100242253419,0.11171564804548353,0.21507853417955763,0.0,0.17099747361575038,0.25275197444362507,0.0,5
本日迷子猫（雑種メス）捜索3日目！だれかうちの子ベリタン見ませんでしたか？静岡県沼津市下香貫在住のインドの鈴を付けた（変わった音色）キジトラ長毛の可愛い子です！警察にも保健所にもまだ保護がありませんでした(ノД`)見かけた方情報下さい！ [URL],0.26004866364802004,0.14856423254405182,0.5101679798940306,0.042755915681006146,0.0,0.03605259363162114,0.00030018904108872186,0.014695062068007326,-1
おはようございます(^^)/ (@ 運河駅 (Unga Sta.)) [URL],0.30033204048546747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
青森市　ワ•ラッセにて... goldenfishes　＃青森 #aomori  [URL],0.19141633463758265,0.0612825410056295,0.09951060445003829,0.10607150840518034,0.0,0.0,0.0,0.0,6
ソイラテうまい。ここのスタバは頻繁に来たくなるなぁ。空いてるスタバはかなりの魅力。 [URL],0.6216899799615802,0.0,0.25526736506762426,0.0593216667589639,0.0,0.0,0.0,0.1755560732132861,-1
[USER] Just posted a photo [URL] wait what?,0.21031605413923005,0.0,0.1372520953937193,0.13149882108791372,0.0,0.0,0.0,0.1632488962002477,6
ケーキカット～。おめでとうー！  @ ラセーヌマリアージュ 四日市 [URL],0.7200412397870605,0.0,0.22749866265287927,0.014271460424084972,0.0,0.0,0.0,0.0,1
[USER] 位置情報見んなや～(ﾟoﾟ;;笑 京阪乗ってんねん♪,0.2034741799453597,0.01403763303071819,0.10260171979550668,0.33352797273606644,0.07975267150666296,0.0,0.07112422340287854,0.0,6
高校１年生です(^-^) 群馬県出身です。アメブロもしています。名前は同じです([USER],0.35206408341844503,0.0,0.03231160429516833,0.12502996292075924,0.0,0.0,0.0,0.13406560927411354,-1
ﾑｲﾆｰ亭でランチ。サラダからおいしゅうございます。 [URL],0.6496842141747782,0.0,0.07514492461439046,0.0,0.0,0.0,0.0,0.18568928137167517,1
巨大バールを使い側溝の瓦礫を見つけて掘り出す作業で才能を発揮して「バール・マジシャン」という称号をいただいた。,0.4181896527021007,0.0,0.046665217247948726,0.2381608365121988,0.0,0.023814267968041848,0.0,0.07432738119232331,0
空港についてからの1時間半の間で何件の電話とメールに対応したのだろうか（笑） (at 対馬空港 (Tsushima Airport)) — [URL],0.024651354259849705,0.0,0.06469410605725054,0.397734580868761,0.0,0.10399845582659127,0.0,0.10168581329076318,6
なでしこジャパンは神戸の誇りでも有ります‼ さぁ！夜が開けて来たぞぉ！ イケぇ〜‼,0.883296328042987,0.0,0.6909261881030803,0.16886497828724065,0.0,0.0,0.0,0.5105506725607238,2
[USER] ヒロミちゃん。こちらこそご無沙汰です。お元気ですか？ Twitterはたまにつぶやきますが メッセージきづくの 遅くてスミマセン。今龍の酒場はお祭りです。今年は見に行かずに終わりそうです(^^;; またどうぞよろしくお願いします,0.25772881161141414,0.1626046967544725,0.42030901387795583,0.0,0.0,0.0,0.0,0.12100601181266415,-1
二次会 (@ デセナーレ マリオット名古屋アソシア) [URL],0.15739974310263874,0.0,0.29769188545600594,0.0,0.0,0.0,0.0,0.0,4
東京6時20分発のやまびこ201号に乗車中。各駅停車だが、これに乗らないと止まらないからね。2時間10分かかるのかぁ(^^;; [URL],0.061510744113794924,0.0226218671758951,0.056716750285884084,0.11959827656109343,0.0,0.15925735629497498,0.0,0.0,6
人間は生きてすごく良かった、自然に勝つのは全然無理,0.24584432527654015,0.20605735219857765,0.0,0.037793323351756385,0.0656480356659386,0.2373978861703062,0.16334491986273347,0.1670948427311155,6
にの今日よく喋るね(^^) ピータンのくだりやばい(>_<)笑,0.4777371582293312,0.0,0.0,0.22593851143805446,0.0,0.07290366376191876,0.0,0.0,0
[USER] ありがとう、よいインフォメーションを！うーん、探したけど出てこなかった！hpとか分かりますか？,0.6135802840738457,0.11477021746533897,0.29380476737956385,0.13852910253523698,0.0,0.0,0.0,0.29255282074027167,1
レオ・ルビンファイン「傷ついた街」目当てで来た。写真展なのになんだがカタログに掲載されている作家の文章が良い。 (@ 東京国立近代美術館 (MOMAT)) [URL],0.4574957926767302,0.0,0.23380715661607773,0.08662273317619895,0.0,0.0,0.0,0.2785500694162173,-1
じいちゃんが買った宝くじが当たりました。当せん金は3000円です。 [URL],0.5825108140806631,0.0,0.1661585275481325,0.2941536429858874,0.0,0.0,0.0,0.15642896050855584,1
bigmac.  @ マクドナルド 渋谷東映プラザ店 [URL],0.08133913507269218,0.0,0.22577954119999608,0.06413516197762956,0.0,0.0,0.0,0.0,6
あまり決まった美容院にいかない私だが、最近何回かに一度通う美容師さんがいます。そんな彼女からハガキがきた。 『1000円カットばかりいかないで私に切らせなさい！』 うん、素敵。来月はいこ。,0.5167519912813909,0.0,0.556885999715598,0.12919312128141458,0.0,0.0,0.0,0.3833454109380815,2
[USER] うんうんうん(高速頷き)まじ可愛すぎて好きすぎてイラついてきたwwwwwww もう一回ツイ投下してくれたらお祝いだと信じる＼(^^)／仕事を頑張るしのさんへの奉仕ツイでっすっよっ(^○^)！！,0.7015685424096133,0.0,0.5032096736954237,0.0,0.010503198561928422,0.0,0.0,0.3589189587300231,2
[USER] アノニマスでしたか！パルチザンとパルメザンチーズ並みにややこしい(笑),0.21231839493192084,0.03150010929659024,0.054808061350591034,0.5550559018162078,0.0,0.0,0.0054922389958370005,0.0,6
調べものをしに、オフィスから歩いてきてみた (@ 国立 国会図書館 東京本館) [URL],0.12238326383392442,0.0,0.14223930177121039,0.1432703987362418,0.0,0.0,0.0,0.0,6
うわぁーーあ(*°∀°*) これがコメダ珈琲のクリームソーダ!! 高まるぅ～～(>Д<*) [URL],0.653316258529136,0.021391196830568324,0.43543912615989033,0.20411036702910518,0.0,0.0,0.0,0.09062353664561743,1
雪も張り付く−7℃青森の手前までを今日の目標に走る。[URL] [URL],0.0,0.0,0.41837370793833173,0.0,0.0,0.21103906557586175,0.0,0.0,4
[USER] [USER] 私もiPhoneまち！でもかえちゃうー今のｽﾏﾎｼｮﾎﾞすぎてほんとにきれそう!!!!すぐ画面真っ黒なるし…,0.11428438031663637,0.22202202356834078,0.20708254730944115,0.3930213174307195,0.09100754108153737,0.32655336610071706,0.2000440574740497,0.10289603023575493,5
市立船橋サッカー優勝したなぁ～ 何か見ちゃった(*^^*)  小金井市住んでる女の子居ないかな？ 仲良くしてください [URL],0.4732237441631252,0.0,0.5703977737708122,0.0,0.0,0.0,0.0,0.0,-1
キャッシュバランスプランにしても今の日本には不向きだと思う反面、こういうエビデンスでもっと危機感を煽った方が良いとも思う。→401k、元本割れ6割の深刻 [URL] #yjfc_annuity,0.0,0.17903433674446934,0.1257535089170416,0.15589001293913113,0.007945933139430405,0.2847601533359377,0.13998375367073237,0.0,5
親バカですみません…。でも、これってすごくない？？腕支持してる！！！1歳8か月です。こんなもん？初めての育児だから、できるようになったこと全部すごいと思ってしまう、今日この頃です。親バカだ(-｡-; [URL],0.08992742562134264,0.21188721301221716,0.08268004931475122,0.7020302026241253,0.12545374965431189,0.28579228538888146,0.33142311938207486,0.01987537106978804,-1
club&bar U NOW～  @ Club & Bar U [URL],0.29949830981177206,0.0,0.3266702099157864,0.0,0.0,0.0,0.0,0.0,-1
今日は御霊祭(^-^)久々に勤め着着たけど疲れたー！まじで三月は殺人的スケジュールでやばい。あとは明後日さえ終われば夏まではいつも通りの行事のペース。がんばろ。 [URL],0.2118741756280125,0.11670797093904746,0.4672311177022204,0.0,0.0,0.3291621174822976,0.16393577640603924,0.0,4
[USER] おっけ(*^^*)じゃあどっかで待ってるから連絡してー♡,0.39440346385023606,0.0,0.3774115797734157,0.0,0.0,0.0,0.0,0.12028382409880607,3
なでしこジャパン世界一！！ 澤選手良くがんばった〜(T . T) おめでとーー(=´∀｀)人(´∀｀=),0.7176672308861803,0.0,0.13316747143006688,0.07677835745390559,0.0,0.0,0.0,0.14771775090759195,1
[USER] えっ!?かしゆか出てきてたんですか!!かしゆかどうでした?!ねぇ教えて下さいよ!!!!!!,0.297869081310318,0.0,0.3237093067421542,0.6721206795287262,0.0,0.0,0.0,0.04565522641791524,-1
無事、卒検一発合格しました！みんな心配してくれてたみたい(/ _ ; )帰還しますた。ゆっくり家で休んだから、これから遊んでくる☆友達がおととい免許とったみたいでドライブしてきます！いぇー☆笑,0.8298681681305742,0.0,0.503565419805179,0.0,0.0,0.0,0.0,0.15247496317182452,2
大掃除終わり！ 普段やんないとこ掃除したから時間かかった(ﾟωﾟ) いや～きれいになった！！,0.7717770451969246,0.0,0.01924325663981576,0.2803548337416645,0.0,0.0,0.0,0.024168600888871437,1
あのPROHIBIT福岡店のカリスマ店員達が噂する中洲川端商店街の『どさんこ』なう！ [URL],0.29923907895477936,0.0,0.25107747095335653,0.30085498916484193,0.0,0.0,0.0,0.05103239125305712,6
まぁまぁおいちい (@ Auntie Anne's (アンティ・アンズ) 池袋東口店) [pic]: [URL],0.6042247902837188,0.0,0.14291189377691596,0.13920251538972414,0.0,0.0,0.0,0.08733367930114233,1
[USER] 優！9月にBob Marley の映画やるよ～！BARKS で調べてみて！,0.451963659489913,0.0,0.8607963564061952,0.07443806639015217,0.0,0.0,0.0,0.2350186490376233,2
夜中の散歩。自分のペースで、癖付けが大事。 【Run&Walk】2011/10/31 21:08,0.11171762998616548,0.0697771391886461,0.456392616690693,0.032060358055387234,0.0,0.005500443803590255,0.003386091832799576,0.205700229629381,4
おはよーごじゃいます。 中日の水曜日。 しゃーなし頑張るp(^_^)q,0.34344105646702505,0.0,0.39258952551240883,0.0,0.0,0.0,0.0,0.0,-1
[USER] [USER] Kojiharu is now all the fashion at MSA. #akb,0.3055199070371772,0.00792443011689907,0.2275714685853974,0.1026488030394225,0.0,0.0,0.0,0.26533789974441874,-1
日暮里  ザクロ   （イラン  トルコ  ウズベキスタン料理）  もじゃもじゃ 頭〜   と言われたw,0.18030296604033968,0.0006505368098975382,0.0,0.24867480014277105,0.0,0.0,0.0,0.0,6
三井アウトレットパーク 入間 にいます。 (入間市,0.11304104322614683,0.040634241295660525,0.2829941624503789,0.0,0.0,0.0,0.0,0.01781416871771033,4
カフェで緑茶を置かないのはなぜだろう。。素朴な疑問。 [URL],0.0,0.09461721287901996,0.0,0.20470952438890802,0.041185714489212696,0.0,0.23655736765169535,0.01044778941788073,6
友達が治験をするとか言ってて僕もしたくなってきた！ 10泊11日30万 誰か一緒に行かんか？,0.0,0.006599812386994172,0.6076232480996353,0.006358913701129089,0.0,0.0,0.0,0.0,-1
[USER] 9時でそうつたい !!ヽ(；▽；)ノおつかれい！,0.26462786405251293,0.12104685050456915,0.2791960722640907,0.23435080607835998,0.02224986772439963,0.0,0.07552436319687457,0.03138519419638368,6
[USER] [USER] 今日メッチャついてるかも。  だってねキャトルで花子ちゃんに会ったのぉこの勢いで明日も乗り切れればいいのだがね,0.3732579637003831,0.02672258529409745,0.4878778731442101,0.032020708976264516,0.0,0.0,0.0,0.16205143595905266,-1
[USER] そーなんだよねー…  でも、そう言う時って、何故だか誰とも連絡取れなかったりするよね（笑）  なんなんだろ⁇,0.0,0.3269015892476903,0.0,0.23504608731750914,0.07877105567157125,0.08841496920524665,0.33569174359896364,0.0,5
なでしこ昨日やったんや…今日の夜と思ってましたΣ（ﾟдﾟlll） 優勝かぁ！すごい！！,0.6573363320654166,0.0,0.0008181829334529354,0.8253532592988131,0.0,0.0,0.0,0.10833698585038323,6
今日一日ふぁいてぃんや。 けれども、少しここのところ、睡眠時間が少ない。きちんと7時間眠るんだ☆,0.1535751188391626,0.21271004077647512,0.0,0.287180457829387,0.0,0.1218067631904423,0.043046524388602105,0.07828113167195214,6
ヒートアップイブ最後までみちゃった…次回放送の頃にゎ文化祭終わってるとか考えらんない,0.08955403779518246,0.3959894476279979,0.029758963027498846,0.08223223557545582,0.0,0.24404100185352817,0.0,0.0,5
リンドバーグの壁時計とニルバーナとの演歌歌手のポスターが同居するお店。,0.35583343917674876,0.0,0.13065067226309993,0.023244349690426925,0.0,0.0,0.0,0.011111117141362226,6
お客さん来ないよ～休憩だよ～誰か食べに来ませんか？笑 (@ KARAKARA 吹田亥の子谷店) [URL],0.0015105955743428396,0.15668261263262873,0.4240616663406033,0.0,0.0,0.0,0.0,0.038120178372553014,4
打ち合わせに ピースマイル中 好きな仲間の店で呑む酒はいつも最高！ [URL],0.7578391585976739,0.0,0.04440560919968128,0.0,0.0,0.0,0.0,0.3190994850386591,1
ファイル共有ソフト『ウィニー』の開発者の無罪が確定した。著作権違反が横行していたとはいえ、ソフト開発者が罪に問われるのかい？『いけにえだな』と思っていたから、ようやく司法も正気に返った印象。,0.32858064093907774,0.07927059333369217,0.025798051793644982,0.3161578056591822,0.10383073223453512,0.17733006827065123,0.06306618414069903,0.06772727901090807,6
[USER] 厚みがあると甘味が感じられるから美味しいんだよ。,0.544275383816348,0.0,0.050841462787722495,0.09155379117349954,0.0,0.0,0.0,0.21537695544223498,1
なーんでジャケットと紙袋もってるのに鞄もってないんだろう。。。記憶が～,0.0,0.3288440617647307,0.0,0.2013304749481687,0.0,0.13910201586098814,0.009654288069001503,0.0,5
[USER] それはだめだね（笑）26巻はすばらしすぎるもん（笑）,0.4984983916741479,0.04703316799802141,0.11646500682134332,0.22628949699077283,0.0,0.03317123534025655,0.0,0.1294967054160681,-1
GW９連休後半。長女の部活の休みに合わせてドライブ中。留萌市を抜けて、只今おびら鰊番屋。これから、まだまだ北上します。 [URL],0.29840390409803663,0.027552092622821014,0.47783288776752325,0.0,0.0,0.04763701068799573,0.0,0.06333375260318072,-1
Agora estou estudando em portugues na faculdade(*^^*)  E vc??,0.21065144664955993,0.0,0.15764264947975634,0.0,0.0,0.0,0.0,0.06621262191401034,6
ホッキョクグマの豪太くん、顔ありハロウィーンカボチャのみ食べず！(笑)  写真は顔ありカボチャをクラッシュして食べなかった豪太師匠です(笑) [URL],0.28093415384213116,0.0,0.14417673950752005,0.34439690350140734,0.0,0.0,0.0,0.043859587854351754,6
待ち状態 / スターバックス・コーヒー 京都三条大橋店にイマココ! [URL],0.32547671152223195,0.03337380101817842,0.4809332104443907,0.14161082683109322,0.0033216427839060933,0.0,0.0,0.07282346963988717,3
居酒屋一輝は今日も元気に明るく営業中！本日のイベントは鏡月ボトル半額です。1600円が800円で！ 本日のオススメは生キハダマグロ刺し６４０円、鰤さし600円,0.619724218805285,0.0,0.2757961001845365,0.3211294474978889,0.0,0.0,0.0,0.17680986043686855,1
[USER] 勉強になるわー。最後のプロポーズが好み！毎日ナイス記事持ってくるねー。,0.5590583455271788,0.0,0.3346414849908926,0.08152886990574765,0.0,0.0,0.0,0.17570677221385753,3
ミックスサンド！  @ トアロード デリカテッセン [URL],0.3901663448038712,0.0,0.32659896730083765,0.0,0.0,0.0,0.0,0.0,-1
[USER] 東芝 TW-9100使ってます。とっても静か。汚れ落ちはまあまあ、始めてのドラム式なのであまりアテにならないかもしれましんが,0.371786037136635,0.0004054307213700798,0.014706899882787717,0.0,0.0,0.0,0.0,0.23215827222797195,0
遅めの本日一食目〜！  @ ドトールコーヒーショップ 浜松町1丁目店 [URL],0.5054333206625273,0.0,0.3255705479740745,0.028388376852496736,0.0,0.0,0.0,0.0,3
メールアドレスを変更しましたー！届いてない方、よかったら連絡くださいー！tanakasouta1129[USER],0.2980592194099418,0.030285943288093812,0.707543076301998,0.0,0.0,0.0,0.0,0.0,2
[USER] わーい牧野さんありがとう＼(^o^)／Twitter楽しい(((o(*ﾟ▽ﾟ*)o)))！！！,0.8322567708811957,0.0,0.07256541001921703,0.08164132433482316,0.0,0.0,0.0,0.254814003918813,1
[USER] →SPRIT大阪参加← a-nation.net/ #anation #anaEhime ※この解答フォーマットをコピーペースト、もしくは引用してリツイート☆ a-nation web • 11/07/19 12:00,0.30472838071279856,0.04269077624262949,0.3072467403204452,0.05749463598032409,0.0,0.0,0.0,0.048503267632944755,-1
LINEごめんなさい笑グループ分けれると思ったらトークのやつ作ってました、死にてー(T . T)笑,0.03396803563058009,0.49045133600353025,0.0,0.08761281317568154,0.01194332817886064,0.10614836607165529,0.09053157329261542,0.0,5
今日のランチは牛スジカレーを頂きました (@ 大阪駅前第2ビル) [pic]: [URL],0.664674834205886,0.0,0.13310144664129137,0.0,0.0,0.0,0.0,0.04759419820174184,1
寝てる場合じゃなかった。名刺交換て、どうやるんだっけ(｀_´)ゞ,0.0,0.22866826902653248,0.0,0.1110506889753833,0.0,0.26494418536994546,0.09341366819619275,0.0,5
スタバなう(*^^*)イオンの店内も見飽きたorz明日から仕事やーん。3連勤めんどー。エイトとスタバに来たい。エイトと呑みたい。あああああー、エイトが恋しい(´Д` )(´Д` ),0.10826507288145758,0.49116697547665883,0.38121632928649296,5.6412903802144516e-05,0.0,0.0,0.1441379565670173,0.0,6
この当分消えそうにない木炭は、消えるまで待つべき？  [URL],0.0,0.0,0.18295580635229935,0.010874985245914223,0.0,0.21576878972474237,0.0,0.0,6
お疲れ様です！ 昨日は武蔵野市にて物置解体、板橋区にてエアコン取外し。 本日は、板橋区にて家具の移動 その他、練馬区や足立区にて除草のお見積りをこなしてまいりました。ありがとうございますm(_ _)m,0.5254655457069872,0.0,0.14877961339684384,0.0,0.0,0.0,0.0,0.1668313155136969,1
おはようございます。今日は、私用で神戸に。今から羽田空港に向かいます。,0.19064305062538067,0.0,0.29982753967842113,0.0,0.0,0.0,0.018733596516484735,0.0,-1
先程Wimaxを契約した！これで亀速のソフトバンクとおさらばだ。,0.5220929602385243,0.0,0.3562613954684256,0.0,0.0,0.0,0.0,0.0,3
どんよりとした空だ。ここのところ、朝の爽快感かあっただけに気持ちよく仕事に向かう事が出来ないな。,0.2729798026440255,0.42319426939869653,0.12609602773593367,0.21477625732095715,0.0,0.12982579045679266,0.09916752219376253,0.09514635083052606,-1
[USER] ネタ投下w私も高林の交差点に反応した一人だよー！笑い [URL],0.32065219002378115,0.0,0.0682699006062992,0.21453004598828324,0.0,0.0,0.0,0.0,6
風があり日陰に入ると涼しいね(^.^)b　　コープさっぽろ平岡なう,0.3724549979260771,0.0,0.06526863541542056,0.06607286355785276,0.0,0.0,0.0,0.012605647216340556,0
ただいま整形外科です。左肩の刺すような痛みが4.5日前からで出したので、痛み止めの注射をしてもらいます。これで2ヶ月は大丈夫だと思います。,0.004201478841540205,0.1744041769385495,0.4074976873051386,0.023242187105252388,0.0,0.45466958925950957,0.1094356604538897,0.175110539706297,4
[USER] ただいま！そうそう！しっかり手洗ってきたで！ 暇な時でものみいこ！！,0.3075313309811392,0.06533167229575958,0.6504610731082823,0.0,0.0,0.0,0.0,0.14526648892180838,-1
ここはE3？いいえカプコンバーです。  @ パセラリゾーツ 新宿本店 [URL],0.33529411585859686,0.0,0.29439143782742877,0.0,0.0,0.0,0.0,0.016359029594274953,-1
違うの!?[USER] 具志堅の「ちょっちゅね」って「ちょっとね」の訛りではないと今日知りました…(●´-` ●),0.007896220455150225,0.0,0.030869088537942336,0.7201409439623654,0.0,0.0,0.0,0.0,-1
微熱が続いてだるいので気合いを入れるためにBoogie theマッハモータースを聴いて気合いを入れる。,0.07846625119040587,0.010085937916857017,0.33881365473843184,0.0,0.0,0.0,0.0,0.0,4
帰宅ったー。とりあえず終了なり。 @ プロフデンタルクリニックにタッチ！ [URL],0.4656967381301645,0.0,0.27375152443765843,0.0,0.0,0.0,0.0,0.020065323979908036,0
きのうのバイトの疲れが今になってやってきやがった,0.01847242065487313,0.15055911698285768,0.0,0.005603736937076018,0.27264361389778663,0.08577853267810803,0.3002288643550932,0.0,5
[USER] めちゃめちゃ参加したいっʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ♡,0.2771165889734192,0.04875376173761047,0.5774412300198879,0.001176393912464194,0.0936760139004723,0.023308385505556736,0.15091117978489355,0.0,-1
新幹線えぐい(´Д` )始発から張り切りすぎやろ(ｰｰ;)今日一日指定席埋まってるてなんやねん。,0.0,0.3633834788007175,0.0,0.21048861894076984,0.1142542264679858,0.10995171810036461,0.15601356292727495,0.0,5
職場の近く。 (@ ビックカメラ 有楽町店 本館) [URL],0.13401426754038218,0.012090640970612028,0.17186494121885335,0.1514054984637561,0.0,0.0,0.0,0.0,6
オリジナルの主義主張などは、同化後のドサクサに発現させ進化させればよい。,0.014984722158564123,0.0,0.39443663597772766,0.0,0.0,0.0177736662776725,0.0,0.043827264094930665,-1
相変わらず待ち時間が半端じゃない。予約は意味ないですね。 (@ 公立福生病院) [URL],0.0,0.15446232737463636,0.022907952186358497,0.12086296445558838,0.041443523184148484,0.2549396570896457,0.07161716117869917,0.0,5
[USER] たぶん最大2000番位かな??☆のチケ1900番台って人いたから! 楽しもうね♡,0.5619992722837635,0.0,0.46232006722346763,0.11055780145527835,0.0,0.0,0.0,0.21499646152125085,-1
まるちゃんのおじいちゃん役の声優さん亡くなったって。寂しいな。。,0.0,0.6359640124770324,0.08867312873120253,0.23300303044879506,0.0,0.0,0.0,0.11311137646474842,5
まる子ーーーー  てか、おじいちゃんの声いつからかわったの゜゜(´O｀)°゜,0.35855378597526477,0.0,0.04113008075164631,0.5022486843599819,0.0,0.0,0.03361248433343145,0.0,6
ゆとやまにゃんにゃんDVD。まぁー様の抱き枕。山田ちゃんの抱き枕。#もし発売されたら絶対買うもの,0.3027208142577655,0.0,0.5425417692060873,0.0,0.0,0.0,0.0,0.22212931037186673,-1
本日のサービスランチである (at [USER] [pic] — [URL],0.20301247842561548,0.0,0.07878313004926196,0.0,0.0,0.0,0.0,0.03697899429022424,6
知らないおじさんに話しかけられた。 網走までいくって言ったら軽く引かれた。 あと五時間かかるらしい。,0.029916460851580014,0.12948065775464332,0.0,0.4952626449588927,0.0,0.2604025978455756,0.08978126625827189,0.0014285850815583733,6
ディズニー帰りの家族でいっぱいの中央線。子どもたちが寝てしまって親は大変だなあ。,0.04055695451287058,0.2305660534839623,0.0,0.3024475007185038,0.0,0.29483500341552105,0.06123102966377347,0.0,-1
